"","ABANY","ABDEFECT","ABHLTH","ABNOMORE","ABPOOR","ABRAPE","ABSINGLE","AFRAIDOF","ATTEND","BETRLANG","BIBLE","CAPPUN","CHILDS","CHLDIDEL","CLASS","COLATH","COLCOM","COLHOMO","COLMIL","COLMSLM","COLRAC","COMPUSE","COURTS","DENOM","DISCAFF","DISCAFFM","DISCAFFW","DISRSPCT","DIVLAW","DIVORCE","DWELOWN","EMAILHR","EMAILMIN","EVWORK","FEAR","FECHLD","FEFAM","FEHIRE","FEPOL","FEPRESCH","FINALTER","FINRELA","GETAHEAD","GUNLAW","HAPCOHAB","HAPMAR","HAPPY","HEALTH","HOMOSEX","HRS1","HRS2","HUNT","IF16WHO","INCOM16","INCOME16","INTLBLKS","INTLHSPS","INTLWHTS","JOBFIND","JOBLOSE","LETDIE1","LETIN1A","LIBATH","LIBCOM","LIBHOMO","LIBMIL","LIBMSLM","LIBRAC","LIFE","LIVEBLKS","LOCALNUM","LONELY1","LONELY2","MARASIAN","MARBLK","MARHISP","MARHOMO","MARITAL","MARWHT","MEOVRWRK","NATAID","NATAIDY","NATARMS","NATARMSY","NATCHLD","NATCITY","NATCITYY","NATCRIME","NATCRIMY","NATDRUG","NATDRUGY","NATEDUC","NATEDUCY","NATENRGY","NATENVIR","NATENVIY","NATFARE","NATFAREY","NATHEAL","NATHEALY","NATMASS","NATPARK","NATRACE","NATRACEY","NATSCI","NATSOC","NATSPAC","NATSPACY","NEWS","NOTSMART","OTHLANG","OWNGUN","PILLOK","PISTOL","POLVIEWS","POORSERV","POPESPKS","POSTLIFE","PRAY","PRAYER","PREMARSX","PRES16","RACDIF1","RACDIF2","RACDIF3","RACDIF4","RACLIVE","RACOPEN","RACWORK","RANK","REBORN","RELACTIV","RELIG","RELITEN","RELPERSN","RESPECT","RICHWORK","RIFLE","RINCOM16","ROWNGUN","SATFIN","SATJOB","SAVESOUL","SEX","SEXBIRTH","SEXEDUC","SEXNOW","SHOTGUN","SOCBAR","SOCFREND","SOCOMMUN","SOCREL","SPANKING","SPDEN","SPEVWORK","SPJEW","SPKATH","SPKCOM","SPKLANG","SPKMIL","SPKMSLM","SPKRAC","SPRTPRSN","SPWKSUP","SUICIDE1","SUICIDE2","SUICIDE3","SUICIDE4","TAX","TEENSEX","THREATEN","USCITZN","USEWWW","USWARY","VOTE16","WEBMOB","WIDOWED","WRKGOVT","WRKSLFFAM","WRKSTAT","WRKWAYUP","XMARSEX","YOUSUP"
"32",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,4,4,4,4,0,0,0,0,4,0,0,0,0,4,4,0,4,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,4,4,0,0,4,4,4,0,0,4,4,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,4,4,0,4,4,4,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,0,0,0,4,0,4
"33",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"34",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"35",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"36",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,0,4,4,0,4,0,0,3,4,4,0,0,4,0,0,0,0,4,4,4,4,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,4,0,0,0,0,4,0
"37",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,0,0,0,3,4,4,0,0,0,0,0,0,0,4,4,4,0,0,4,4,4,4,4,4,0,0,0,0,0,4,4,4,0,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,4
"38",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"39",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"40",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"41",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,4,4,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,0,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,4,4,0,4,4,0,0,0,4,0,4
"42",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"43",4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,4,0,1,0,4,0,4,4,0,0,0,0,3,0,4,0,0,4,0,0,0,0,4,4,4,0,0,4,4,4,4,4,4,0,0,0,0,0,4,4,0,0,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,4,4,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,4,4,4,0,0,0,0,1,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,4
"44",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"45",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"46",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,4,0,4,0,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,1,0,0,4,4,4,0,0,4,4,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,0,0,0,4,0,4
"47",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,4,4,0,4,0,4,3,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,0,4,4,0,4,4,0,0,0,4,0,4
"50",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,4,0,0,3,4,4,0,0,0,0,0,0,0,4,4,4,4,0,4,4,0,4,4,4,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,0
"51",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"52",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"53",4,4,4,4,4,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,4,0,4,0,4,0,0,3,4,4,0,0,0,0,0,0,0,4,4,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,4,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,4,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,4,0,0,0,0,4,4
"54",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"55",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"56",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"57",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"58",4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,4,0,4,4,0,4,0,0,3,4,4,0,0,4,0,0,0,0,4,4,4,4,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,4,4,4,0,0,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,0,0,4,4
"59",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"60",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"61",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"62",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"63",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,4,4,4,4,0,0,4,4,4,4,4,0,0,0,0,4,4,0,0,0,4,4,0,4,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,4,4,0,0,4,4,4,0,0,4,4,0,4,0,4,0,0,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,0,4,4,0,0,0,4,0,0,1,4,1,0,4,4,0,4,4,4,4,0,0,4,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,4,0,0,4,4,4,4,4,0,4,0,0,0,4,0,0,0,0,0,4,4,4,4,0,4,0,0,4,4,0,4,0,4,0,0,4,0,4
"64",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"65",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
